step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
450,238292,900,0.03487092219287826,1.0,1.0,,,,,
451,238822,902,0.034625120572251915,1.0,1.0,,,,,
452,239352,904,0.034839851593344726,1.0,1.0,,,,,
453,239882,906,0.034860523147349755,1.0,1.0,,,,,
454,240412,908,0.03663528443370579,1.0,1.0,,,,,
455,240942,910,0.03517302816711229,1.0,1.0,,,,,
456,241472,912,0.03533283713259593,1.0,1.0,,,,,
457,242002,914,0.03509643644186189,1.0,1.0,0.03478551492588877,1.0,1.0,,
458,242532,916,0.035319053740240636,1.0,1.0,,,,,
459,243078,918,0.033920244769679433,1.0,1.0,,,,,
460,243608,920,0.03481427429289783,1.0,1.0,,,,,
461,244138,922,0.03494707999796832,1.0,1.0,,,,,
462,244652,924,0.03670396043686196,1.0,1.0,,,,,
463,245166,926,0.03721516612946289,1.0,1.0,,,,,
464,245696,928,0.035698582031975755,1.0,1.0,,,,,
465,246242,930,0.033766030385432876,1.0,1.0,0.035903300065406124,1.0,1.0,,
466,246772,932,0.03451637572919329,1.0,1.0,,,,,
467,247302,934,0.03475313046730166,1.0,1.0,,,,,
468,247832,936,0.03497922534799507,1.0,1.0,,,,,
469,248362,938,0.034856922356411815,1.0,1.0,,,,,
470,248892,940,0.03486449676304773,1.0,1.0,,,,,
471,249422,942,0.034779045461239576,1.0,1.0,,,,,
472,249952,944,0.035142634472859126,1.0,1.0,,,,,
473,250482,946,0.03480972402514784,1.0,1.0,0.03496015220915786,1.0,1.0,,
474,251012,948,0.034866180162044305,1.0,1.0,,,,,
475,251526,950,0.03698877462504243,1.0,1.0,,,,,
476,252056,952,0.03418434594020557,1.0,1.0,,,,,
477,252586,954,0.03474918762728162,1.0,1.0,,,,,
478,253116,956,0.03446445596257973,1.0,1.0,,,,,
479,253646,958,0.0386142136574243,0.5,0.5,,,,,
480,254176,960,0.03855409315024383,1.0,1.0,,,,,
481,254706,962,0.03505505414529056,1.0,1.0,0.03553373800996324,1.0,1.0,,
482,255252,964,0.03412255894502296,1.0,1.0,,,,,
483,255782,966,0.03522562215217587,1.0,1.0,,,,,
484,256312,968,0.03635985803772752,1.0,1.0,,,,,
485,256842,970,0.03606271336687672,1.0,1.0,,,,,
486,257372,972,0.03579401604810053,1.0,1.0,,,,,
487,257902,974,0.03523623180737945,1.0,1.0,,,,,
488,258432,976,0.035036474569051554,1.0,1.0,,,,,
489,258946,978,0.03695779744288302,1.0,1.0,0.03581593787912315,1.0,1.0,,
490,259476,980,0.035681640905095256,1.0,1.0,,,,,
491,260006,982,0.035113668177051076,1.0,1.0,,,,,
492,260536,984,0.03495165860520281,1.0,1.0,,,,,
493,261066,986,0.03500817645002495,1.0,1.0,,,,,
494,261596,988,0.034994495609126076,1.0,1.0,,,,,
495,262110,990,0.03712901802849956,1.0,1.0,,,,,
496,262640,992,0.03482992066218602,1.0,1.0,,,,,
497,263186,994,0.033832943097633475,1.0,1.0,0.03505218671130327,1.0,1.0,,
498,263716,996,0.034797529893447504,1.0,1.0,,,,,
499,264246,998,0.03523373948671206,1.0,1.0,,,,,
500,264776,1000,0.0354768789323068,1.0,1.0,,,,,
501,265306,1002,0.0348091800096727,1.0,1.0,,,,,
502,265820,1004,0.03561161221798102,1.0,1.0,,,,0.9980000257492065,0.9979997999799979
503,266350,1006,0.0351670776158095,1.0,1.0,,,,,
504,266864,1008,0.03594650526087207,1.0,1.0,,,,,
505,267394,1010,0.036918141605530044,1.0,1.0,0.0345264275458227,1.0,1.0,,
506,267924,1012,0.034269389361919214,1.0,1.0,,,,,
507,268438,1014,0.03702255403883101,1.0,1.0,,,,,
508,268968,1016,0.03623273519458687,1.0,1.0,,,,,
509,269498,1018,0.03710538561480158,1.0,1.0,,,,,
510,270028,1020,0.036631225038683185,1.0,1.0,,,,,
511,270558,1022,0.03603652628065461,1.0,1.0,,,,,
512,271104,1024,0.03469180198718438,1.0,1.0,,,,,
513,271634,1026,0.03552334117844249,1.0,1.0,0.03544253404774336,1.0,1.0,,
514,272164,1028,0.0361381224137431,1.0,1.0,,,,,
515,272694,1030,0.03526678558015688,1.0,1.0,,,,,
516,273224,1032,0.03516258954634947,1.0,1.0,,,,,
517,273754,1034,0.03518615175066798,1.0,1.0,,,,,
518,274284,1036,0.03513360706553089,1.0,1.0,,,,,
519,274814,1038,0.035576794451017954,1.0,1.0,,,,,
520,275344,1040,0.0350085751260772,1.0,1.0,,,,,
521,275874,1042,0.0361699753954555,1.0,1.0,0.03626193412404973,1.0,1.0,,
522,276404,1044,0.034849657091791886,1.0,1.0,,,,,
523,276934,1046,0.03456766943270905,1.0,1.0,,,,,
524,277448,1048,0.036136638682219197,1.0,1.0,,,,,
525,277994,1050,0.03429819459547562,1.0,1.0,,,,,
526,278524,1052,0.03499233153775673,1.0,1.0,,,,,
527,279054,1054,0.035307284673347594,1.0,1.0,,,,,
528,279568,1056,0.036362865678383975,1.0,1.0,,,,,
529,280082,1058,0.03697970674722456,1.0,1.0,0.040868203442430855,0.5,0.5,,
530,280580,1060,0.037433600854429025,1.0,1.0,,,,,
531,281110,1062,0.035203456394109794,1.0,1.0,,,,,
532,281640,1064,0.04035715343063754,0.5,0.5,,,,,
533,282170,1066,0.03491639879616824,1.0,1.0,,,,,
534,282684,1068,0.03627092624228681,1.0,1.0,,,,,
535,283214,1070,0.035038620732216676,1.0,1.0,,,,,
536,283744,1072,0.03435945330272344,1.0,1.0,,,,,
537,284274,1074,0.03565280969224246,1.0,1.0,0.035496499331449306,1.0,1.0,,
538,284804,1076,0.034959000535309315,1.0,1.0,,,,,
539,285334,1078,0.03495396934167454,1.0,1.0,,,,,
540,285864,1080,0.03614029612074691,1.0,1.0,,,,,
541,286378,1082,0.03616716047486989,1.0,1.0,,,,,
542,286892,1084,0.036213652448022916,1.0,1.0,,,,,
543,287422,1086,0.03469542646695944,1.0,1.0,,,,,
544,287952,1088,0.03601415032619667,1.0,1.0,,,,,
545,288482,1090,0.03535030597143553,1.0,1.0,0.034631955816664485,1.0,1.0,,
546,289012,1092,0.03577704242487072,1.0,1.0,,,,,
547,289542,1094,0.03611873381396326,1.0,1.0,,,,,
548,290072,1096,0.0351530049710224,1.0,1.0,,,,,
549,290602,1098,0.03471258025977449,1.0,1.0,,,,,
550,291132,1100,0.035163274705670176,1.0,1.0,,,,,
551,291662,1102,0.03499511946292566,1.0,1.0,,,,,
552,292192,1104,0.034767757181755524,1.0,1.0,,,,,
553,292722,1106,0.03504954455025268,1.0,1.0,0.03549429072719773,1.0,1.0,,
554,293252,1108,0.03515210780279824,1.0,1.0,,,,,
555,293766,1110,0.03626455740421079,1.0,1.0,,,,,
556,294296,1112,0.035027295484694396,1.0,1.0,,,,,
557,294826,1114,0.03436293792642767,1.0,1.0,,,,,
558,295340,1116,0.03614953448675806,1.0,1.0,,,,,
559,295870,1118,0.03494748402102921,1.0,1.0,,,,,
560,296400,1120,0.03472636928725424,1.0,1.0,,,,,
561,296930,1122,0.03507095458423437,1.0,1.0,0.03396716778988347,1.0,1.0,,
562,297460,1124,0.03480833780782466,1.0,1.0,,,,,
563,297990,1126,0.03467614769913119,1.0,1.0,,,,,
564,298520,1128,0.03453067486117962,1.0,1.0,,,,,
565,299050,1130,0.0342941486164857,1.0,1.0,,,,,
566,299564,1132,0.03539042434334988,1.0,1.0,,,,,
567,300094,1134,0.03490065692599412,1.0,1.0,,,,,
568,300624,1136,0.034355255292559214,1.0,1.0,,,,,
569,301154,1138,0.034518955489832234,1.0,1.0,0.03476745879591556,1.0,1.0,,
570,301684,1140,0.034467571145770225,1.0,1.0,,,,,
571,302214,1142,0.03458935713282589,1.0,1.0,,,,,
572,302744,1144,0.03507451574233445,1.0,1.0,,,,,
573,303274,1146,0.03462356456380142,1.0,1.0,,,,,
574,303804,1148,0.03451817218891599,1.0,1.0,,,,,
575,304334,1150,0.03435565250832235,1.0,1.0,,,,,
576,304864,1152,0.03394637517011936,1.0,1.0,,,,,
577,305394,1154,0.03581406217082545,1.0,1.0,0.03418872729899841,1.0,1.0,,
578,305924,1156,0.03437448681875443,1.0,1.0,,,,,
579,306454,1158,0.034868413664499345,1.0,1.0,,,,,
580,306984,1160,0.034653442548482086,1.0,1.0,,,,,
581,307514,1162,0.034983760886781526,1.0,1.0,,,,,
582,308044,1164,0.03542314368858404,1.0,1.0,,,,,
583,308574,1166,0.035404035416934425,1.0,1.0,,,,,
584,309088,1168,0.03635684403212508,1.0,1.0,,,,,
585,309618,1170,0.03506872515194559,1.0,1.0,0.03500544024645934,1.0,1.0,,
586,310148,1172,0.034699730052203503,1.0,1.0,,,,,
587,310662,1174,0.035724403289641486,1.0,1.0,,,,,
588,311192,1176,0.03472336360842526,1.0,1.0,,,,,
589,311722,1178,0.035021474436207706,1.0,1.0,,,,,
590,312252,1180,0.03447654165098246,1.0,1.0,,,,,
591,312782,1182,0.035160018774446196,1.0,1.0,,,,,
592,313296,1184,0.03570648585620802,1.0,1.0,,,,,
593,313826,1186,0.03428736321310598,1.0,1.0,0.03454035169102788,1.0,1.0,,
594,314356,1188,0.034682966306713886,1.0,1.0,,,,,
595,314886,1190,0.0351732520486588,1.0,1.0,,,,,
596,315400,1192,0.03593617018348596,1.0,1.0,,,,,
597,315946,1194,0.03411003225407673,1.0,1.0,,,,,
598,316476,1196,0.03475590602700267,1.0,1.0,,,,,
599,317006,1198,0.034609610105892925,1.0,1.0,,,,,
600,317536,1200,0.034994938206492056,1.0,1.0,,,,,
601,318066,1202,0.03467113374309106,1.0,1.0,0.034733145983155925,1.0,1.0,,
602,318596,1204,0.0349956648458134,1.0,1.0,,,,,
603,319126,1206,0.034718989330259235,1.0,1.0,,,,,
604,319640,1208,0.0360818435146939,1.0,1.0,,,,,
605,320154,1210,0.038707385508605516,1.0,1.0,,,,,
606,320700,1212,0.033632430795662326,1.0,1.0,,,,,
607,321230,1214,0.034375397871437154,1.0,1.0,,,,,
608,321760,1216,0.0355740529491044,1.0,1.0,,,,,
609,322290,1218,0.03505708162277711,1.0,1.0,0.03799303860523768,1.0,1.0,,
610,322836,1220,0.03361268607810524,1.0,1.0,,,,,
611,323366,1222,0.0345812954072784,1.0,1.0,,,,,
612,323896,1224,0.03574743048418455,1.0,1.0,,,,,
613,324426,1226,0.03531752970824583,1.0,1.0,,,,,
614,324956,1228,0.035558380325197834,1.0,1.0,,,,,
615,325502,1230,0.03388336776515001,1.0,1.0,,,,,
616,326032,1232,0.03456219338811935,1.0,1.0,,,,,
617,326546,1234,0.03705605611725332,1.0,1.0,0.03669201312950463,1.0,1.0,,
618,327076,1236,0.035274117023147866,1.0,1.0,,,,,
619,327606,1238,0.034262130159433135,1.0,1.0,,,,,
620,328152,1240,0.03432348201427993,1.0,1.0,,,,,
621,328682,1242,0.035149654954897636,1.0,1.0,,,,,
622,329212,1244,0.034481408117466014,1.0,1.0,,,,,
623,329742,1246,0.03487557982461471,1.0,1.0,,,,,
624,330272,1248,0.034473166833067254,1.0,1.0,,,,,
625,330802,1250,0.03439625422009902,1.0,1.0,0.03451302634470432,1.0,1.0,,
626,331332,1252,0.033849538563998506,1.0,1.0,,,,,
627,331862,1254,0.034625267734077314,1.0,1.0,,,,,
628,332392,1256,0.03427247861160361,1.0,1.0,,,,,
629,332922,1258,0.03452842320463705,1.0,1.0,,,,,
630,333452,1260,0.034814973210273874,1.0,1.0,,,,,
631,333998,1262,0.03388874636079624,1.0,1.0,,,,,
632,334544,1264,0.03372648447156227,1.0,1.0,,,,,
633,335074,1266,0.03436034576965595,1.0,1.0,0.038684169014626554,0.5,0.5,,
634,335604,1268,0.03459603713472571,1.0,1.0,,,,,
635,336134,1270,0.03440178100510048,1.0,1.0,,,,,
636,336664,1272,0.03499492040214439,1.0,1.0,,,,,
637,337194,1274,0.03462542936812635,1.0,1.0,,,,,
638,337740,1276,0.033939955236479254,1.0,1.0,,,,,
639,338270,1278,0.034368283729841506,1.0,1.0,,,,,
640,338800,1280,0.0343690788923678,1.0,1.0,,,,,
641,339330,1282,0.03443035222025531,1.0,1.0,0.03595628517381556,1.0,1.0,,
642,339860,1284,0.035041039866460566,1.0,1.0,,,,,
643,340390,1286,0.0346136450533981,1.0,1.0,,,,,
644,340920,1288,0.03432261667877548,1.0,1.0,,,,,
645,341450,1290,0.035515741526125404,1.0,1.0,,,,,
646,341980,1292,0.03559182944962452,1.0,1.0,,,,,
647,342510,1294,0.03653078594273238,0.5,0.5,,,,,
648,343040,1296,0.03432618418701388,1.0,1.0,,,,,
649,343554,1298,0.03550551696243929,1.0,1.0,0.03484709025487643,1.0,1.0,,
650,344084,1300,0.034097647994305154,1.0,1.0,,,,,
651,344614,1302,0.03492157308201334,1.0,1.0,,,,,
652,345144,1304,0.034517829357505296,1.0,1.0,,,,,
653,345674,1306,0.03440255242107951,1.0,1.0,,,,,
654,346204,1308,0.03409682620489604,1.0,1.0,,,,,
655,346734,1310,0.034512737994315985,1.0,1.0,,,,,
656,347264,1312,0.034300498497885364,1.0,1.0,,,,,
657,347794,1314,0.03429173265216046,1.0,1.0,0.03455286150515983,1.0,1.0,,
658,348340,1316,0.03373650462950001,1.0,1.0,,,,,
659,348854,1318,0.038244335211347784,1.0,1.0,,,,,
660,349384,1320,0.03667403707931623,1.0,1.0,,,,,
661,349914,1322,0.03402382350731359,1.0,1.0,,,,,
662,350444,1324,0.03542199228339913,1.0,1.0,,,,,
663,350974,1326,0.03460178597796723,1.0,1.0,,,,,
664,351520,1328,0.03459335794434404,1.0,1.0,,,,,
665,352050,1330,0.03600313196369715,1.0,1.0,0.03607895977449407,1.0,1.0,,
666,352564,1332,0.0378962556560009,1.0,1.0,,,,,
667,353094,1334,0.03634031352325992,1.0,1.0,,,,,
668,353624,1336,0.03517277674685995,1.0,1.0,,,,,
669,354154,1338,0.034995251790034786,1.0,1.0,,,,,
670,354668,1340,0.03689080093172379,1.0,1.0,,,,,
671,355198,1342,0.03518077006591766,1.0,1.0,,,,,
672,355712,1344,0.036488377695204695,1.0,1.0,,,,,
673,356242,1346,0.03561523464593021,1.0,1.0,0.0360420364673447,1.0,1.0,,
674,356772,1348,0.03530287578049342,1.0,1.0,,,,,
675,357302,1350,0.03545118923313126,1.0,1.0,,,,,
676,357832,1352,0.03464295125462354,1.0,1.0,,,,,
677,358362,1354,0.0349007309430674,1.0,1.0,,,,,
678,358892,1356,0.03492206041722304,1.0,1.0,,,,,
679,359422,1358,0.034583491782841244,1.0,1.0,,,,,
680,359952,1360,0.034327572929306015,1.0,1.0,,,,,
681,360482,1362,0.03475478082669504,1.0,1.0,0.03429901269509697,1.0,1.0,,
682,361012,1364,0.034527323102176356,1.0,1.0,,,,,
683,361542,1366,0.03502444855530155,1.0,1.0,,,,,
684,362072,1368,0.03498573198628781,1.0,1.0,,,,,
685,362602,1370,0.035791537148003094,1.0,1.0,,,,,
686,363084,1372,0.0383061934777846,1.0,1.0,,,,,
687,363614,1374,0.03487173450632712,1.0,1.0,,,,,
688,364144,1376,0.03537082896536132,1.0,1.0,,,,,
689,364674,1378,0.03582406750123482,1.0,1.0,0.03497917182526594,1.0,1.0,,
690,365188,1380,0.03619843412121554,1.0,1.0,,,,,
691,365718,1382,0.03469150825745821,1.0,1.0,,,,,
692,366248,1384,0.034951806432024266,1.0,1.0,,,,,
693,366778,1386,0.03485162677373878,1.0,1.0,,,,,
694,367308,1388,0.03453295940589724,1.0,1.0,,,,,
695,367838,1390,0.034587627948194775,1.0,1.0,,,,,
696,368368,1392,0.03589015978529598,1.0,1.0,,,,,
697,368898,1394,0.03420813435434618,1.0,1.0,0.03578387209891596,1.0,1.0,,
698,369428,1396,0.03435425388083483,1.0,1.0,,,,,
699,369958,1398,0.034483438497620894,1.0,1.0,,,,,
700,370488,1400,0.03441819405167982,1.0,1.0,,,,,
701,371018,1402,0.03434851852062187,1.0,1.0,,,,,
702,371548,1404,0.03423746953436145,1.0,1.0,,,,,
703,372062,1406,0.040783020049566396,0.5,0.5,,,,,
704,372608,1408,0.034439058206001336,1.0,1.0,,,,,
705,373138,1410,0.03456059614083533,1.0,1.0,0.034569336811193466,1.0,1.0,,
706,373668,1412,0.03483548072180852,1.0,1.0,,,,,
707,374198,1414,0.03504954586902662,1.0,1.0,,,,,
708,374728,1416,0.03579200297248352,1.0,1.0,,,,,
709,375258,1418,0.03471655681628776,1.0,1.0,,,,,
710,375788,1420,0.03489488615231081,1.0,1.0,,,,,
711,376302,1422,0.036682158087314745,1.0,1.0,,,,,
712,376832,1424,0.03493823070720254,1.0,1.0,,,,,
713,377362,1426,0.03537487661379573,1.0,1.0,0.034707566558517464,1.0,1.0,,
714,377876,1428,0.036623721372307044,1.0,1.0,,,,,
715,378406,1430,0.03430344824405796,1.0,1.0,,,,,
716,378920,1432,0.03538118080148707,1.0,1.0,,,,,
717,379466,1434,0.03370707557423242,1.0,1.0,,,,,
718,379996,1436,0.034667318825465344,1.0,1.0,,,,,
719,380526,1438,0.0344652565709795,1.0,1.0,,,,,
720,381056,1440,0.03454607376545689,1.0,1.0,,,,,
721,381570,1442,0.03628719149979588,1.0,1.0,0.03447100207131977,1.0,1.0,,
722,382100,1444,0.034925153738621505,1.0,1.0,,,,,
723,382630,1446,0.034770083461295474,1.0,1.0,,,,,
724,383144,1448,0.036032809037315025,1.0,1.0,,,,,
725,383674,1450,0.03450861558836716,1.0,1.0,,,,,
726,384204,1452,0.034876124300949,1.0,1.0,,,,,
727,384734,1454,0.03412691342901918,1.0,1.0,,,,,
728,385264,1456,0.03438424301275739,1.0,1.0,,,,,
729,385794,1458,0.03452377833200224,1.0,1.0,0.034626608226998624,1.0,1.0,,
730,386324,1460,0.03455416722166719,1.0,1.0,,,,,
731,386854,1462,0.0347585553713284,1.0,1.0,,,,,
732,387384,1464,0.03433586770217076,1.0,1.0,,,,,
733,387930,1466,0.033737545614199276,1.0,1.0,,,,,
734,388476,1468,0.03344943390970858,1.0,1.0,,,,,
735,389006,1470,0.034305653580055204,1.0,1.0,,,,,
736,389536,1472,0.03482897963029135,1.0,1.0,,,,,
737,390082,1474,0.03379453764057389,1.0,1.0,0.03450714733790267,1.0,1.0,,
738,390628,1476,0.033623027258607385,1.0,1.0,,,,,
739,391158,1478,0.03433253210835656,1.0,1.0,,,,,
740,391688,1480,0.034372975353017504,1.0,1.0,,,,,
741,392218,1482,0.03452533052884974,1.0,1.0,,,,,
742,392764,1484,0.033275837347721195,1.0,1.0,,,,,
743,393294,1486,0.03465286922288325,1.0,1.0,,,,,
744,393824,1488,0.03422861731872244,1.0,1.0,,,,,
745,394354,1490,0.034120276297326196,1.0,1.0,0.034640771888071235,1.0,1.0,,
746,394884,1492,0.03463111799330694,1.0,1.0,,,,,
747,395414,1494,0.03467109554530136,1.0,1.0,,,,,
748,395944,1496,0.03500411981773196,1.0,1.0,,,,,
749,396458,1498,0.035671334522994584,1.0,1.0,,,,,
750,396988,1500,0.03456654275351674,1.0,1.0,,,,,
751,397518,1502,0.034353573482605336,1.0,1.0,,,,,
752,398048,1504,0.034140241718498256,1.0,1.0,,,,,
753,398578,1506,0.03421974097731326,1.0,1.0,0.03464881427501413,1.0,1.0,,
754,399108,1508,0.037860959515003775,0.5,0.5,,,,,
755,399638,1510,0.03501285735500983,1.0,1.0,,,,,
756,400168,1512,0.03464491463978916,1.0,1.0,,,,,
757,400698,1514,0.03519603860920832,1.0,1.0,,,,,
758,401228,1516,0.0350393734491522,1.0,1.0,,,,,
759,401742,1518,0.03700510029328597,1.0,1.0,,,,,
760,402272,1520,0.03617465649321358,1.0,1.0,,,,,
761,402802,1522,0.03631111017927514,1.0,1.0,0.03647373423128915,1.0,1.0,,
762,403316,1524,0.03731559721456506,1.0,1.0,,,,,
763,403846,1526,0.035561270565059123,1.0,1.0,,,,,
764,404376,1528,0.03507730041489457,1.0,1.0,,,,,
765,404906,1530,0.03556933398831241,1.0,1.0,,,,,
766,405436,1532,0.035869667276115666,1.0,1.0,,,,,
767,405966,1534,0.03521642796772843,1.0,1.0,,,,,
768,406496,1536,0.03514696732355691,1.0,1.0,,,,,
769,407042,1538,0.03410906392560505,1.0,1.0,0.035862134977130956,1.0,1.0,,
770,407588,1540,0.03425181509926915,1.0,1.0,,,,,
771,408118,1542,0.0349792765665122,1.0,1.0,,,,,
772,408632,1544,0.0369386430864688,1.0,1.0,,,,,
773,409178,1546,0.0336959075117578,1.0,1.0,,,,,
774,409708,1548,0.034997912599056054,1.0,1.0,,,,,
775,410238,1550,0.035127640241249036,1.0,1.0,,,,,
776,410752,1552,0.03620250391297304,1.0,1.0,,,,,
777,411282,1554,0.03514172312256767,1.0,1.0,0.03433599059512331,1.0,1.0,,
778,411812,1556,0.03473333365185129,1.0,1.0,,,,,
779,412342,1558,0.034771787706307476,1.0,1.0,,,,,
780,412872,1560,0.034782297175490494,1.0,1.0,,,,,
781,413402,1562,0.03466149517610162,1.0,1.0,,,,,
782,413948,1564,0.033210671617211224,1.0,1.0,,,,,
783,414478,1566,0.033886165797706445,1.0,1.0,,,,,
784,414992,1568,0.03636237285943935,1.0,1.0,,,,,
785,415538,1570,0.0335365813874352,1.0,1.0,0.03450439688802527,1.0,1.0,,
786,416068,1572,0.03442899810630038,1.0,1.0,,,,,
787,416598,1574,0.034579332525538506,1.0,1.0,,,,,
788,417128,1576,0.034518649822795955,1.0,1.0,,,,,
789,417658,1578,0.03440414993994636,1.0,1.0,,,,,
790,418188,1580,0.034513935200009276,1.0,1.0,,,,,
791,418718,1582,0.04145492434783868,0.5,0.5,,,,,
792,419248,1584,0.03437957725219542,1.0,1.0,,,,,
793,419778,1586,0.03510183642910279,1.0,1.0,0.03579567268174287,1.0,1.0,,
794,420324,1588,0.03377666455007035,1.0,1.0,,,,,
795,420854,1590,0.034595488859199434,1.0,1.0,,,,,
796,421384,1592,0.03572054690677871,1.0,1.0,,,,,
797,421914,1594,0.03587132150501323,1.0,1.0,,,,,
798,422444,1596,0.0355767532327798,1.0,1.0,,,,,
799,422990,1598,0.03417002836471725,1.0,1.0,,,,,
800,423520,1600,0.03493606932866951,1.0,1.0,,,,,
801,424050,1602,0.03499320367633394,1.0,1.0,0.034890346007816715,1.0,1.0,,
802,424580,1604,0.035052825491734295,1.0,1.0,,,,,
803,425110,1606,0.03490457776253055,1.0,1.0,,,,,
804,425640,1608,0.03483487439532341,1.0,1.0,,,,,
805,426170,1610,0.03468683485352703,1.0,1.0,,,,,
806,426684,1612,0.036167364007560536,1.0,1.0,,,,,
807,427214,1614,0.034916075888005174,1.0,1.0,,,,,
808,427744,1616,0.0345914319913859,1.0,1.0,,,,,
809,428226,1618,0.03894229528307915,1.0,1.0,0.03471160094412467,1.0,1.0,,
810,428756,1620,0.03437842813154654,1.0,1.0,,,,,
811,429286,1622,0.03439797113896489,1.0,1.0,,,,,
812,429816,1624,0.03481937642173955,1.0,1.0,,,,,
813,430346,1626,0.03469381996613898,1.0,1.0,,,,,
814,430876,1628,0.037490940659049427,1.0,1.0,,,,,
815,431406,1630,0.03488302615757373,1.0,1.0,,,,,
816,431936,1632,0.03447659747759727,1.0,1.0,,,,,
817,432466,1634,0.03451403155048893,1.0,1.0,0.034474762305899555,1.0,1.0,,
818,432996,1636,0.034079403094524015,1.0,1.0,,,,,
819,433526,1638,0.03450740514802887,1.0,1.0,,,,,
820,434056,1640,0.03463375059340967,1.0,1.0,,,,,
821,434586,1642,0.03427009488805198,1.0,1.0,,,,,
822,435116,1644,0.034593428308144214,1.0,1.0,,,,,
823,435646,1646,0.034741197054223225,1.0,1.0,,,,,
824,436192,1648,0.0335789530969444,1.0,1.0,,,,,
825,436722,1650,0.03491035363213583,1.0,1.0,0.034452257586667805,1.0,1.0,,
826,437252,1652,0.03465803428921693,1.0,1.0,,,,,
827,437782,1654,0.03481480430106096,1.0,1.0,,,,,
828,438312,1656,0.03438797905744815,1.0,1.0,,,,,
829,438842,1658,0.034451171723020244,1.0,1.0,,,,,
830,439356,1660,0.03580060897875227,1.0,1.0,,,,,
831,439886,1662,0.03461433522720737,1.0,1.0,,,,,
832,440416,1664,0.034400761275919095,1.0,1.0,,,,,
833,440946,1666,0.034342119934682905,1.0,1.0,0.03452843062611381,1.0,1.0,,
834,441476,1668,0.03445116601561577,1.0,1.0,,,,,
835,442006,1670,0.03440227419854306,1.0,1.0,,,,,
836,442536,1672,0.03390491063636022,1.0,1.0,,,,,
837,443066,1674,0.03411529683105818,1.0,1.0,,,,,
838,443596,1676,0.03417500624891766,1.0,1.0,,,,,
839,444126,1678,0.03577170896146334,1.0,1.0,,,,,
840,444656,1680,0.03442975545111536,1.0,1.0,,,,,
841,445170,1682,0.03528935092967003,1.0,1.0,0.03418078103504906,1.0,1.0,,
842,445700,1684,0.034493545198709015,1.0,1.0,,,,,
843,446230,1686,0.03461203130425102,1.0,1.0,,,,,
844,446760,1688,0.03460719963757914,1.0,1.0,,,,,
845,447290,1690,0.03408441549276397,1.0,1.0,,,,,
846,447836,1692,0.033650768833099656,1.0,1.0,,,,,
847,448350,1694,0.03527583642513491,1.0,1.0,,,,,
848,448880,1696,0.034652276884625084,1.0,1.0,,,,,
849,449410,1698,0.03466623310232535,1.0,1.0,0.03362856887020719,1.0,1.0,,
850,449940,1700,0.0342151909440784,1.0,1.0,,,,,
851,450470,1702,0.03415189915209671,1.0,1.0,,,,,
852,451000,1704,0.034429795758297785,1.0,1.0,,,,,
853,451530,1706,0.03490641093606069,1.0,1.0,,,,,
854,452044,1708,0.03744004890959331,1.0,1.0,,,,,
855,452574,1710,0.03435860694844671,1.0,1.0,,,,,
856,453104,1712,0.034223700222968494,1.0,1.0,,,,,
857,453634,1714,0.03427588333405738,1.0,1.0,0.034190495587377384,1.0,1.0,,
858,454164,1716,0.03444857490852222,1.0,1.0,,,,,
859,454694,1718,0.03405648295407777,1.0,1.0,,,,,
860,455224,1720,0.034369157397357575,1.0,1.0,,,,,
861,455754,1722,0.0342772534439185,1.0,1.0,,,,,
862,456284,1724,0.034175308005968956,1.0,1.0,,,,,
863,456798,1726,0.0359856313506134,1.0,1.0,,,,,
864,457344,1728,0.03322456060708432,1.0,1.0,,,,,
865,457874,1730,0.034359173339819825,1.0,1.0,0.034238323157610884,1.0,1.0,,
866,458404,1732,0.034219279218902526,1.0,1.0,,,,,
867,458934,1734,0.034936281571995506,1.0,1.0,,,,,
868,459480,1736,0.03400426334838438,1.0,1.0,,,,,
869,459994,1738,0.0357855154068966,1.0,1.0,,,,,
870,460524,1740,0.034558425038827195,1.0,1.0,,,,,
871,461054,1742,0.03416042365627645,1.0,1.0,,,,,
872,461600,1744,0.033275907461750596,1.0,1.0,,,,,
873,462130,1746,0.03474332825051423,1.0,1.0,0.03363248724367141,1.0,1.0,,
874,462660,1748,0.034107088699696975,1.0,1.0,,,,,
875,463190,1750,0.033943382183400296,1.0,1.0,,,,,
876,463736,1752,0.033824680555391,1.0,1.0,,,,,
877,464266,1754,0.03490140565134811,1.0,1.0,,,,,
878,464796,1756,0.03424701708524178,1.0,1.0,,,,,
879,465326,1758,0.035093993400003076,1.0,1.0,,,,,
880,465856,1760,0.034616671620152015,1.0,1.0,,,,,
881,466386,1762,0.03484731529401897,1.0,1.0,0.03441509233900543,1.0,1.0,,
882,466916,1764,0.034215454814415854,1.0,1.0,,,,,
883,467430,1766,0.03591406280384035,1.0,1.0,,,,,
884,467944,1768,0.03590399695516681,1.0,1.0,,,,,
885,468474,1770,0.0368621279425905,1.0,1.0,,,,,
886,468988,1772,0.03628652246347883,1.0,1.0,,,,,
887,469518,1774,0.03428788282548671,1.0,1.0,,,,,
888,470048,1776,0.03440497899857512,1.0,1.0,,,,,
