step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
880,906736,1760,0.01753707287070178,1.0,1.0,,,,,
881,907762,1762,0.017898911061795635,1.0,1.0,0.017368837963316626,1.0,1.0,,
882,908804,1764,0.017321847500769295,1.0,1.0,,,,,
883,909830,1766,0.017524229081929826,1.0,1.0,,,,,
884,910856,1768,0.0174809521258907,1.0,1.0,,,,,
885,911882,1770,0.017567689300841627,1.0,1.0,,,,,
886,912908,1772,0.017463588955055637,1.0,1.0,,,,,
887,913950,1774,0.017288319752561593,1.0,1.0,,,,,
888,914976,1776,0.01752266771980788,1.0,1.0,,,,,
889,916018,1778,0.017309903024065963,1.0,1.0,0.01760440798361519,1.0,1.0,,
890,917044,1780,0.017558491424357944,1.0,1.0,,,,,
891,918070,1782,0.01750110730049429,1.0,1.0,,,,,
892,919096,1784,0.017532599317038544,1.0,1.0,,,,,
893,920138,1786,0.01734854761740637,1.0,1.0,,,,,
894,921164,1788,0.018442061358589706,0.5,0.5,,,,,
895,922206,1790,0.017248287439217278,1.0,1.0,,,,,
896,923232,1792,0.01753843755336014,1.0,1.0,,,,,
897,924258,1794,0.01767749492656716,1.0,1.0,0.017523874705919144,1.0,1.0,,
898,925300,1796,0.017397469047968874,1.0,1.0,,,,,
899,926342,1798,0.017292224660159596,1.0,1.0,,,,,
900,927368,1800,0.017680375601064082,1.0,1.0,,,,,
901,928394,1802,0.017698642239919987,1.0,1.0,,,,,
902,929420,1804,0.018025677243325527,1.0,1.0,,,,,
903,930462,1806,0.017359247336570068,1.0,1.0,,,,,
904,931488,1808,0.01773867382932791,1.0,1.0,,,,,
905,932514,1810,0.017720843447561616,1.0,1.0,0.01773373488558056,1.0,1.0,,
906,933540,1812,0.017803022916069843,1.0,1.0,,,,,
907,934566,1814,0.018993887564877066,0.5,0.5,,,,,
908,935608,1816,0.017360628667925884,1.0,1.0,,,,,
909,936634,1818,0.01757459465073207,1.0,1.0,,,,,
910,937660,1820,0.0177145928985707,1.0,1.0,,,,,
911,938702,1822,0.017612470351002427,1.0,1.0,,,,,
912,939728,1824,0.018524184445668335,1.0,1.0,,,,,
913,940754,1826,0.017958775839767082,1.0,1.0,0.017903128200521833,1.0,1.0,,
914,941780,1828,0.018006483489210634,1.0,1.0,,,,,
915,942806,1830,0.01783494966344853,1.0,1.0,,,,,
916,943832,1832,0.017745311070951588,1.0,1.0,,,,,
917,944858,1834,0.017813709578456162,1.0,1.0,,,,,
918,945884,1836,0.017695489679363786,1.0,1.0,,,,,
919,946926,1838,0.01749466848357073,1.0,1.0,,,,,
920,947952,1840,0.017654421526221722,1.0,1.0,,,,,
921,948994,1842,0.01737911730492985,1.0,1.0,0.0176257405384633,1.0,1.0,,
922,950020,1844,0.0175511053756146,1.0,1.0,,,,,
923,951046,1846,0.01757595553821035,1.0,1.0,,,,,
924,952072,1848,0.01752176106939842,1.0,1.0,,,,,
925,953098,1850,0.017506296149951063,1.0,1.0,,,,,
926,954124,1852,0.017520523575715756,1.0,1.0,,,,,
927,955150,1854,0.017611467166032763,1.0,1.0,,,,,
928,956176,1856,0.01761064894289935,1.0,1.0,,,,,
929,957218,1858,0.017260645549319574,1.0,1.0,0.017561653119224304,1.0,1.0,,
930,958260,1860,0.01743098741161458,1.0,1.0,,,,,
931,959286,1862,0.01751793869953523,1.0,1.0,,,,,
932,960328,1864,0.017326829501022233,1.0,1.0,,,,,
933,961370,1866,0.0172489940902059,1.0,1.0,,,,,
934,962396,1868,0.017547119826949214,1.0,1.0,,,,,
935,963422,1870,0.017620139339100782,1.0,1.0,,,,,
936,964448,1872,0.017615775602019407,1.0,1.0,,,,,
937,965474,1874,0.01747639198867654,1.0,1.0,0.017416614136961158,1.0,1.0,,
938,966500,1876,0.017468176916438254,1.0,1.0,,,,,
939,967526,1878,0.017558646658258605,1.0,1.0,,,,,
940,968568,1880,0.017240098038766877,1.0,1.0,,,,,
941,969594,1882,0.017556676032214523,1.0,1.0,,,,,
942,970620,1884,0.017479761714043293,1.0,1.0,,,,,
943,971646,1886,0.01755978665959866,1.0,1.0,,,,,
944,972672,1888,0.01753088118073844,1.0,1.0,,,,,
945,973698,1890,0.01743153889393734,1.0,1.0,0.017560730241613413,1.0,1.0,,
946,974724,1892,0.01741237455760086,1.0,1.0,,,,,
947,975766,1894,0.017178024611462863,1.0,1.0,,,,,
948,976792,1896,0.01769128108081095,1.0,1.0,,,,,
949,977818,1898,0.017438706198148517,1.0,1.0,,,,,
950,978860,1900,0.017302586704641815,1.0,1.0,,,,,
951,979886,1902,0.017554858335038677,1.0,1.0,,,,,
952,980912,1904,0.017435172211654748,1.0,1.0,,,,,
953,981938,1906,0.017695057291469727,1.0,1.0,0.017245375864615126,1.0,1.0,,
954,982980,1908,0.01728652520874595,1.0,1.0,,,,,
955,984006,1910,0.017491527595841053,1.0,1.0,,,,,
956,985032,1912,0.01750107948177289,1.0,1.0,,,,,
957,986058,1914,0.017519024375525744,1.0,1.0,,,,,
958,987084,1916,0.017479106318615826,1.0,1.0,,,,,
959,988110,1918,0.017460914188590883,1.0,1.0,,,,,
960,989136,1920,0.017496321986581888,1.0,1.0,,,,,
961,990162,1922,0.017498947478845995,1.0,1.0,0.017577328952127706,1.0,1.0,,
962,991188,1924,0.017419440933697253,1.0,1.0,,,,,
963,992230,1926,0.01728411851202992,1.0,1.0,,,,,
964,993256,1928,0.018140288864954283,1.0,1.0,,,,,
965,994282,1930,0.01745446619006508,1.0,1.0,,,,,
966,995308,1932,0.017684905913600498,1.0,1.0,,,,,
967,996350,1934,0.017234474697222727,1.0,1.0,,,,,
968,997376,1936,0.017546288113873747,1.0,1.0,,,,,
969,998402,1938,0.017571441631154424,1.0,1.0,0.017570689607424323,1.0,1.0,,
970,999428,1940,0.017604941706358884,1.0,1.0,,,,,
971,1000470,1942,0.017244327719458337,1.0,1.0,,,,,
972,1001512,1944,0.017304963067006303,1.0,1.0,,,,,
973,1002538,1946,0.017551630916601217,1.0,1.0,,,,,
974,1003564,1948,0.01749547861639814,1.0,1.0,,,,,
975,1004606,1950,0.017237775308590348,1.0,1.0,,,,,
976,1005632,1952,0.017552427720573374,1.0,1.0,,,,,
977,1006674,1954,0.01725489451760416,1.0,1.0,0.017516060228238,1.0,1.0,,
978,1007700,1956,0.017511199655207817,1.0,1.0,,,,,
979,1008726,1958,0.01783658953302348,1.0,1.0,,,,,
980,1009752,1960,0.01782356657124825,1.0,1.0,,,,,
981,1010778,1962,0.017759581894880538,1.0,1.0,,,,,
982,1011820,1964,0.0172726610069284,1.0,1.0,,,,,
983,1012846,1966,0.017477580274164437,1.0,1.0,,,,,
984,1013872,1968,0.01765847556635414,1.0,1.0,,,,,
985,1014914,1970,0.017288420726634293,1.0,1.0,0.017506870298483582,1.0,1.0,,
986,1015956,1972,0.017288980387332998,1.0,1.0,,,,,
987,1016998,1974,0.01740928493960444,1.0,1.0,,,,,
988,1018024,1976,0.01748573505144883,1.0,1.0,,,,,
989,1019066,1978,0.01722136548137599,1.0,1.0,,,,,
990,1020092,1980,0.017467787733713238,1.0,1.0,,,,,
991,1021118,1982,0.017444536997806192,1.0,1.0,,,,,
992,1022160,1984,0.01718843468516098,1.0,1.0,,,,,
993,1023186,1986,0.017578176494543414,1.0,1.0,0.01750698553910604,1.0,1.0,,
994,1024228,1988,0.01725741831237648,1.0,1.0,,,,,
995,1025270,1990,0.017352736120040638,1.0,1.0,,,,,
996,1026312,1992,0.017268870892526586,1.0,1.0,,,,,
997,1027338,1994,0.017640574272540586,1.0,1.0,,,,,
998,1028364,1996,0.017492684142925846,1.0,1.0,,,,,
999,1029390,1998,0.017521836514569337,1.0,1.0,,,,,
1000,1030416,2000,0.01743149035010305,1.0,1.0,,,,,
1001,1031442,2002,0.017466890100676563,1.0,1.0,0.017275233112889622,1.0,1.0,,
1002,1032484,2004,0.01715620583880972,1.0,1.0,,,,1.0,0.9999999999999999
1003,1033510,2006,0.017373924905830264,1.0,1.0,,,,,
1004,1034552,2008,0.01740824180462395,1.0,1.0,,,,,
1005,1035578,2010,0.01746227351115669,1.0,1.0,,,,,
1006,1036604,2012,0.017722697673783382,1.0,1.0,,,,,
1007,1037630,2014,0.017509641297782392,1.0,1.0,,,,,
1008,1038656,2016,0.017603294605275484,1.0,1.0,,,,,
1009,1039682,2018,0.017632517159381744,1.0,1.0,0.017782534732415325,1.0,1.0,,
1010,1040708,2020,0.01771812237764752,1.0,1.0,,,,,
1011,1041734,2022,0.0177383348097441,1.0,1.0,,,,,
1012,1042760,2024,0.01774297928184204,1.0,1.0,,,,,
1013,1043802,2026,0.01737839894859961,1.0,1.0,,,,,
1014,1044828,2028,0.017640166490359342,1.0,1.0,,,,,
1015,1045854,2030,0.017542677754721528,1.0,1.0,,,,,
1016,1046896,2032,0.01734392665312953,1.0,1.0,,,,,
1017,1047922,2034,0.017418392008216467,1.0,1.0,0.01733806928459742,1.0,1.0,,
1018,1048948,2036,0.017332131710978332,1.0,1.0,,,,,
1019,1049974,2038,0.019298083241124402,0.5,0.5,,,,,
1020,1051000,2040,0.017400064153480412,1.0,1.0,,,,,
1021,1052026,2042,0.017406387751462395,1.0,1.0,,,,,
1022,1053052,2044,0.01770532807098846,1.0,1.0,,,,,
1023,1054078,2046,0.017590134782312,1.0,1.0,,,,,
1024,1055104,2048,0.01772309540364512,1.0,1.0,,,,,
1025,1056130,2050,0.01777078146891405,1.0,1.0,0.017752445081681983,1.0,1.0,,
1026,1057156,2052,0.01771925859754957,1.0,1.0,,,,,
1027,1058198,2054,0.017575852875682075,1.0,1.0,,,,,
1028,1059224,2056,0.01781935886603429,1.0,1.0,,,,,
1029,1060266,2058,0.017623565928673427,1.0,1.0,,,,,
1030,1061292,2060,0.01794385279571525,1.0,1.0,,,,,
1031,1062318,2062,0.017679915863701285,1.0,1.0,,,,,
1032,1063360,2064,0.01747095879036887,1.0,1.0,,,,,
1033,1064402,2066,0.017763432424338976,1.0,1.0,0.017707081305873923,1.0,1.0,,
1034,1065428,2068,0.017613332284591825,1.0,1.0,,,,,
1035,1066454,2070,0.01768825237875391,1.0,1.0,,,,,
1036,1067480,2072,0.01766746486238642,1.0,1.0,,,,,
1037,1068506,2074,0.017733093111279456,1.0,1.0,,,,,
1038,1069548,2076,0.017377726727007096,1.0,1.0,,,,,
1039,1070574,2078,0.01759189979938878,1.0,1.0,,,,,
1040,1071600,2080,0.017613894871280646,1.0,1.0,,,,,
1041,1072626,2082,0.01757528205353626,1.0,1.0,0.017679879481719396,1.0,1.0,,
1042,1073652,2084,0.017609951530975342,1.0,1.0,,,,,
1043,1074694,2086,0.017389638504851167,1.0,1.0,,,,,
1044,1075720,2088,0.017610812793832486,1.0,1.0,,,,,
1045,1076746,2090,0.017563622271713736,1.0,1.0,,,,,
1046,1077772,2092,0.017574988072284976,1.0,1.0,,,,,
1047,1078798,2094,0.017496757614147363,1.0,1.0,,,,,
1048,1079840,2096,0.017260728882125553,1.0,1.0,,,,,
1049,1080866,2098,0.017538146561500524,1.0,1.0,0.017579143343911707,1.0,1.0,,
1050,1081892,2100,0.017572922003914963,1.0,1.0,,,,,
1051,1082918,2102,0.01754739545123143,1.0,1.0,,,,,
1052,1083944,2104,0.017579021316601426,1.0,1.0,,,,,
1053,1084970,2106,0.017579972126818128,1.0,1.0,,,,,
1054,1086012,2108,0.017274503530602784,1.0,1.0,,,,,
1055,1087038,2110,0.01750923688744048,1.0,1.0,,,,,
1056,1088064,2112,0.017506465884563404,1.0,1.0,,,,,
1057,1089106,2114,0.017264732758612275,1.0,1.0,0.017528278312676428,1.0,1.0,,
1058,1090132,2116,0.017521681547805198,1.0,1.0,,,,,
1059,1091158,2118,0.017485474307713644,1.0,1.0,,,,,
1060,1092200,2120,0.017618586915236885,1.0,1.0,,,,,
1061,1093226,2122,0.017513760106868396,1.0,1.0,,,,,
1062,1094252,2124,0.017512612054001186,1.0,1.0,,,,,
1063,1095278,2126,0.01753540226384882,1.0,1.0,,,,,
1064,1096320,2128,0.01730282515073941,1.0,1.0,,,,,
1065,1097346,2130,0.017559584001000602,1.0,1.0,0.01754803636213461,1.0,1.0,,
1066,1098372,2132,0.017561294632588167,1.0,1.0,,,,,
1067,1099414,2134,0.01746928640744592,1.0,1.0,,,,,
1068,1100440,2136,0.017571548736836928,1.0,1.0,,,,,
1069,1101466,2138,0.017484161273890794,1.0,1.0,,,,,
1070,1102492,2140,0.0175068906355253,1.0,1.0,,,,,
1071,1103518,2142,0.01733158534743547,1.0,1.0,,,,,
1072,1104544,2144,0.01756578982888319,1.0,1.0,,,,,
1073,1105586,2146,0.017379385413409488,1.0,1.0,0.017557201726535736,1.0,1.0,,
1074,1106612,2148,0.017555723570936065,1.0,1.0,,,,,
1075,1107638,2150,0.017465567750581446,1.0,1.0,,,,,
1076,1108664,2152,0.017536999388335618,1.0,1.0,,,,,
1077,1109690,2154,0.017473799880127087,1.0,1.0,,,,,
1078,1110732,2156,0.0172880629033962,1.0,1.0,,,,,
1079,1111758,2158,0.017439408641317388,1.0,1.0,,,,,
1080,1112784,2160,0.017470966387813213,1.0,1.0,,,,,
1081,1113810,2162,0.017519192685889095,1.0,1.0,0.017282407461194565,1.0,1.0,,
1082,1114852,2164,0.0171973454641659,1.0,1.0,,,,,
1083,1115878,2166,0.017479920633778352,1.0,1.0,,,,,
1084,1116920,2168,0.017246184882106903,1.0,1.0,,,,,
1085,1117946,2170,0.017494179660347123,1.0,1.0,,,,,
1086,1118972,2172,0.01744571162238909,1.0,1.0,,,,,
1087,1119998,2174,0.017436755713559786,1.0,1.0,,,,,
1088,1121040,2176,0.01714628877721367,1.0,1.0,,,,,
1089,1122066,2178,0.017834572454090033,1.0,1.0,0.017434678175182898,1.0,1.0,,
1090,1123108,2180,0.017170150611583484,1.0,1.0,,,,,
1091,1124150,2182,0.017212275640196662,1.0,1.0,,,,,
1092,1125176,2184,0.01755418519844327,1.0,1.0,,,,,
1093,1126202,2186,0.0175086559581343,1.0,1.0,,,,,
1094,1127244,2188,0.017242317186447143,1.0,1.0,,,,,
1095,1128286,2190,0.01716870969200611,1.0,1.0,,,,,
1096,1129312,2192,0.017598802911726972,1.0,1.0,,,,,
1097,1130338,2194,0.0175495487618181,1.0,1.0,0.01755570805083445,1.0,1.0,,
1098,1131364,2196,0.01750698519892751,1.0,1.0,,,,,
1099,1132390,2198,0.017525744928178124,1.0,1.0,,,,,
1100,1133432,2200,0.017158290794170545,1.0,1.0,,,,,
1101,1134458,2202,0.017436455698392916,1.0,1.0,,,,,
1102,1135500,2204,0.017222806873656207,1.0,1.0,,,,,
1103,1136542,2206,0.01729566445397751,1.0,1.0,,,,,
1104,1137568,2208,0.017446375363921907,1.0,1.0,,,,,
1105,1138610,2210,0.017373316444681344,1.0,1.0,0.017477717007194176,1.0,1.0,,
1106,1139652,2212,0.01717376792767746,1.0,1.0,,,,,
1107,1140678,2214,0.017432470432068765,1.0,1.0,,,,,
1108,1141704,2216,0.017384410594734216,1.0,1.0,,,,,
1109,1142730,2218,0.01746909152647256,1.0,1.0,,,,,
1110,1143756,2220,0.01752827864384076,1.0,1.0,,,,,
1111,1144798,2222,0.017173824250018475,1.0,1.0,,,,,
1112,1145840,2224,0.017239099626447426,1.0,1.0,,,,,
1113,1146866,2226,0.01737636677668496,1.0,1.0,0.017402130054826798,1.0,1.0,,
1114,1147908,2228,0.017200412652499875,1.0,1.0,,,,,
1115,1148950,2230,0.017173128977227083,1.0,1.0,,,,,
1116,1149976,2232,0.01739959826418685,1.0,1.0,,,,,
1117,1151002,2234,0.017473862618253358,1.0,1.0,,,,,
1118,1152028,2236,0.017610799110304432,1.0,1.0,,,,,
1119,1153070,2238,0.01726422287223067,1.0,1.0,,,,,
1120,1154096,2240,0.01743972925380052,1.0,1.0,,,,,
1121,1155122,2242,0.017571751075960512,1.0,1.0,0.017505860143150982,1.0,1.0,,
1122,1156164,2244,0.017385176243652965,1.0,1.0,,,,,
1123,1157190,2246,0.01769262309106691,1.0,1.0,,,,,
1124,1158216,2248,0.017670129259892746,1.0,1.0,,,,,
1125,1159242,2250,0.017749933805279675,1.0,1.0,,,,,
1126,1160284,2252,0.01744827703752142,1.0,1.0,,,,,
1127,1161310,2254,0.017607597406089245,1.0,1.0,,,,,
1128,1162336,2256,0.017680088057483095,1.0,1.0,,,,,
1129,1163362,2258,0.017702181117335857,1.0,1.0,0.017639588833044097,1.0,1.0,,
1130,1164388,2260,0.01765807425792198,1.0,1.0,,,,,
1131,1165414,2262,0.017590194910252092,1.0,1.0,,,,,
1132,1166440,2264,0.017450172356456576,1.0,1.0,,,,,
1133,1167466,2266,0.017432619230857146,1.0,1.0,,,,,
1134,1168508,2268,0.01728087219623015,1.0,1.0,,,,,
1135,1169534,2270,0.017523514009329947,1.0,1.0,,,,,
1136,1170560,2272,0.01753715553832965,1.0,1.0,,,,,
1137,1171586,2274,0.0175298102977227,1.0,1.0,0.017199619054405417,1.0,1.0,,
1138,1172628,2276,0.017299596145019035,1.0,1.0,,,,,
1139,1173670,2278,0.017291651833965454,1.0,1.0,,,,,
1140,1174696,2280,0.017454942400736615,1.0,1.0,,,,,
1141,1175722,2282,0.017492867652784336,1.0,1.0,,,,,
1142,1176748,2284,0.01742613221965023,1.0,1.0,,,,,
1143,1177774,2286,0.01750716798359666,1.0,1.0,,,,,
1144,1178800,2288,0.017517411630549887,1.0,1.0,,,,,
1145,1179826,2290,0.017509802431267596,1.0,1.0,0.017212999617553924,1.0,1.0,,
1146,1180852,2292,0.01757443473491438,1.0,1.0,,,,,
1147,1181878,2294,0.017556965155419484,1.0,1.0,,,,,
1148,1182920,2296,0.017256865020815502,1.0,1.0,,,,,
1149,1183962,2298,0.01732992800758342,1.0,1.0,,,,,
1150,1185004,2300,0.01722167875787249,1.0,1.0,,,,,
1151,1186030,2302,0.01753823915493775,1.0,1.0,,,,,
1152,1187072,2304,0.017184104765911735,1.0,1.0,,,,,
1153,1188098,2306,0.017475162297957134,1.0,1.0,0.017526861280631342,1.0,1.0,,
1154,1189124,2308,0.018064266758583376,1.0,1.0,,,,,
1155,1190166,2310,0.017250825144365014,1.0,1.0,,,,,
1156,1191208,2312,0.017248437302086007,1.0,1.0,,,,,
1157,1192250,2314,0.01731135490888447,1.0,1.0,,,,,
1158,1193276,2316,0.017557568058148666,1.0,1.0,,,,,
1159,1194302,2318,0.017476584691691464,1.0,1.0,,,,,
1160,1195328,2320,0.017582009486029903,1.0,1.0,,,,,
1161,1196354,2322,0.017579049489914147,1.0,1.0,0.017566763405735694,1.0,1.0,,
1162,1197396,2324,0.017293286632432025,1.0,1.0,,,,,
1163,1198422,2326,0.017587448140081008,1.0,1.0,,,,,
1164,1199448,2328,0.01753996865403834,1.0,1.0,,,,,
1165,1200474,2330,0.01757810748364142,1.0,1.0,,,,,
1166,1201516,2332,0.017245158821384825,1.0,1.0,,,,,
1167,1202542,2334,0.01751329326815033,1.0,1.0,,,,,
1168,1203568,2336,0.01750876814904953,1.0,1.0,,,,,
1169,1204610,2338,0.017389939643018826,1.0,1.0,0.017444401287609244,1.0,1.0,,
1170,1205636,2340,0.017409926357259832,1.0,1.0,,,,,
1171,1206662,2342,0.01754989856415956,1.0,1.0,,,,,
1172,1207688,2344,0.017486844092331737,1.0,1.0,,,,,
1173,1208730,2346,0.017366850890690618,1.0,1.0,,,,,
1174,1209772,2348,0.01713526204001607,1.0,1.0,,,,,
1175,1210798,2350,0.01760387886161121,1.0,1.0,,,,,
1176,1211840,2352,0.01723059397151378,1.0,1.0,,,,,
1177,1212866,2354,0.017429061831497637,1.0,1.0,0.017516606850754304,1.0,1.0,,
1178,1213892,2356,0.01743908103712838,1.0,1.0,,,,,
1179,1214934,2358,0.01720507682004743,1.0,1.0,,,,,
1180,1215960,2360,0.017412405530772154,1.0,1.0,,,,,
1181,1217002,2362,0.017279714490230778,1.0,1.0,,,,,
1182,1218044,2364,0.017308645701664956,1.0,1.0,,,,,
1183,1219086,2366,0.01711559107317325,1.0,1.0,,,,,
1184,1220112,2368,0.017429489996562544,1.0,1.0,,,,,
1185,1221154,2370,0.01726851812003954,1.0,1.0,0.017466815989912177,1.0,1.0,,
1186,1222180,2372,0.017397905213314354,1.0,1.0,,,,,
1187,1223222,2374,0.0173092331760851,1.0,1.0,,,,,
1188,1224248,2376,0.017568215123719273,1.0,1.0,,,,,
1189,1225290,2378,0.017267802981829217,1.0,1.0,,,,,
1190,1226332,2380,0.017174063725028884,1.0,1.0,,,,,
1191,1227358,2382,0.018092611611236403,1.0,1.0,,,,,
1192,1228384,2384,0.01755660792106596,1.0,1.0,,,,,
1193,1229410,2386,0.01744765107548119,1.0,1.0,0.017488469727317657,1.0,1.0,,
1194,1230452,2388,0.017306815171485662,1.0,1.0,,,,,
1195,1231478,2390,0.017473659841821327,1.0,1.0,,,,,
1196,1232504,2392,0.01755357999112933,1.0,1.0,,,,,
1197,1233530,2394,0.017515408593192665,1.0,1.0,,,,,
1198,1234556,2396,0.017443884525417622,1.0,1.0,,,,,
1199,1235598,2398,0.017408824923514185,1.0,1.0,,,,,
1200,1236624,2400,0.017587779625851067,1.0,1.0,,,,,
1201,1237650,2402,0.01752419654451092,1.0,1.0,0.017311351885978044,1.0,1.0,,
1202,1238676,2404,0.017444535496286044,1.0,1.0,,,,,
1203,1239702,2406,0.017500063603715994,1.0,1.0,,,,,
1204,1240728,2408,0.017516916963498233,1.0,1.0,,,,,
1205,1241770,2410,0.017246969649485355,1.0,1.0,,,,,
1206,1242796,2412,0.017561730148249688,1.0,1.0,,,,,
1207,1243838,2414,0.017306825546300045,1.0,1.0,,,,,
1208,1244864,2416,0.01760909759184732,1.0,1.0,,,,,
1209,1245906,2418,0.01721112665732485,1.0,1.0,0.017516557070639885,1.0,1.0,,
1210,1246948,2420,0.017287496061444068,1.0,1.0,,,,,
1211,1247974,2422,0.017474019419993367,1.0,1.0,,,,,
1212,1249000,2424,0.01750092011837413,1.0,1.0,,,,,
1213,1250042,2426,0.01718103695924476,1.0,1.0,,,,,
1214,1251084,2428,0.017187757015743706,1.0,1.0,,,,,
1215,1252110,2430,0.01739675041303398,1.0,1.0,,,,,
1216,1253152,2432,0.01720414821863263,1.0,1.0,,,,,
1217,1254178,2434,0.017442091958107118,1.0,1.0,0.01724953289073296,1.0,1.0,,
1218,1255204,2436,0.017422328998307254,1.0,1.0,,,,,
1219,1256246,2438,0.017306872722610906,1.0,1.0,,,,,
1220,1257272,2440,0.01752611345846109,1.0,1.0,,,,,
1221,1258298,2442,0.017451272186603382,1.0,1.0,,,,,
1222,1259324,2444,0.017415090569872598,1.0,1.0,,,,,
1223,1260350,2446,0.01746923157861595,1.0,1.0,,,,,
1224,1261392,2448,0.017181235919861856,1.0,1.0,,,,,
1225,1262418,2450,0.017449783250400468,1.0,1.0,0.017455586101916734,1.0,1.0,,
1226,1263444,2452,0.01739282759018328,1.0,1.0,,,,,
1227,1264470,2454,0.017435884634739274,1.0,1.0,,,,,
1228,1265496,2456,0.017420025921124623,1.0,1.0,,,,,
1229,1266522,2458,0.01746086138134221,1.0,1.0,,,,,
1230,1267564,2460,0.0171694390875158,1.0,1.0,,,,,
1231,1268590,2462,0.017370639741663838,1.0,1.0,,,,,
1232,1269616,2464,0.017500390266628522,1.0,1.0,,,,,
1233,1270642,2466,0.01767486388353743,1.0,1.0,0.01734419550318223,1.0,1.0,,
1234,1271684,2468,0.017158421737169496,1.0,1.0,,,,,
1235,1272710,2470,0.0174141663995561,1.0,1.0,,,,,
1236,1273736,2472,0.017561656419966463,1.0,1.0,,,,,
1237,1274778,2474,0.017334684458139658,1.0,1.0,,,,,
1238,1275804,2476,0.017514763464011308,1.0,1.0,,,,,
1239,1276830,2478,0.017615453806780663,1.0,1.0,,,,,
1240,1277856,2480,0.017533117014423276,1.0,1.0,,,,,
1241,1278898,2482,0.01727919964534681,1.0,1.0,0.01752876168472925,1.0,1.0,,
1242,1279924,2484,0.017496878740951974,1.0,1.0,,,,,
1243,1280966,2486,0.017253991021395902,1.0,1.0,,,,,
1244,1281992,2488,0.017466584228265355,1.0,1.0,,,,,
1245,1283018,2490,0.017481243207677407,1.0,1.0,,,,,
1246,1284060,2492,0.017307112837452183,1.0,1.0,,,,,
1247,1285086,2494,0.017354850913629843,1.0,1.0,,,,,
1248,1286112,2496,0.01750286012659055,1.0,1.0,,,,,
1249,1287138,2498,0.017478858177914437,1.0,1.0,0.01758568701871885,1.0,1.0,,
1250,1288164,2500,0.01744928472045446,1.0,1.0,,,,,
1251,1289190,2502,0.017471575415911725,1.0,1.0,,,,,
1252,1290216,2504,0.017469293534143594,1.0,1.0,,,,,
1253,1291242,2506,0.017496741419018545,1.0,1.0,,,,,
1254,1292268,2508,0.017511730737992025,1.0,1.0,,,,,
1255,1293310,2510,0.017255831631329942,1.0,1.0,,,,,
1256,1294352,2512,0.01726356744700207,1.0,1.0,,,,,
1257,1295378,2514,0.017489830409524617,1.0,1.0,0.01721915957501485,1.0,1.0,,
1258,1296404,2516,0.017411825340011535,1.0,1.0,,,,,
1259,1297430,2518,0.017386668965833664,1.0,1.0,,,,,
1260,1298456,2520,0.017396158005550746,1.0,1.0,,,,,
1261,1299498,2522,0.01719874360129028,1.0,1.0,,,,,
1262,1300524,2524,0.017424274821968008,1.0,1.0,,,,,
1263,1301550,2526,0.017419420552739717,1.0,1.0,,,,,
1264,1302576,2528,0.017447586172100394,1.0,1.0,,,,,
1265,1303618,2530,0.017221912037548224,1.0,1.0,0.017270960107117272,1.0,1.0,,
1266,1304644,2532,0.017525093186005206,1.0,1.0,,,,,
1267,1305670,2534,0.017473378971802407,1.0,1.0,,,,,
1268,1306696,2536,0.017461857761890943,1.0,1.0,,,,,
1269,1307738,2538,0.017261265338255206,1.0,1.0,,,,,
1270,1308764,2540,0.01745152257202132,1.0,1.0,,,,,
1271,1309806,2542,0.017145803310488573,1.0,1.0,,,,,
1272,1310832,2544,0.017330822456615543,1.0,1.0,,,,,
1273,1311858,2546,0.01747359377473657,1.0,1.0,0.017467078370890482,1.0,1.0,,
1274,1312900,2548,0.01719313120365274,1.0,1.0,,,,,
1275,1313926,2550,0.017429778088988296,1.0,1.0,,,,,
1276,1314968,2552,0.017152805675834965,1.0,1.0,,,,,
1277,1315994,2554,0.017594167250857842,1.0,1.0,,,,,
1278,1317020,2556,0.017376143638862016,1.0,1.0,,,,,
1279,1318046,2558,0.017400180687228043,1.0,1.0,,,,,
1280,1319072,2560,0.017423657916989334,1.0,1.0,,,,,
1281,1320114,2562,0.017225399809498505,1.0,1.0,0.01749987843080082,1.0,1.0,,
1282,1321156,2564,0.0172549497877067,1.0,1.0,,,,,
1283,1322182,2566,0.01739718624282377,1.0,1.0,,,,,
1284,1323224,2568,0.017250192667335157,1.0,1.0,,,,,
1285,1324250,2570,0.01749915163313525,1.0,1.0,,,,,
1286,1325276,2572,0.01748785080016152,1.0,1.0,,,,,
1287,1326302,2574,0.017554473484790507,1.0,1.0,,,,,
1288,1327328,2576,0.017509100506015042,1.0,1.0,,,,,
1289,1328354,2578,0.01751509522985442,1.0,1.0,0.017316338252138703,1.0,1.0,,
1290,1329380,2580,0.017453211869570887,1.0,1.0,,,,,
1291,1330422,2582,0.017181142479275605,1.0,1.0,,,,,
1292,1331448,2584,0.017457564206833184,1.0,1.0,,,,,
1293,1332474,2586,0.017501647621705963,1.0,1.0,,,,,
1294,1333500,2588,0.017550516119569093,1.0,1.0,,,,,
1295,1334526,2590,0.023233930239404697,0.5,0.5,,,,,
1296,1335552,2592,0.017479460040299228,1.0,1.0,,,,,
